"","Id","Id.Type","Standard.Value"
"523",44434007,"cid","3.38"
"524",73346226,"cid","3.63078"
"525",44434123,"cid","4.17"
"526",11683187,"cid","4.4"
"527",44434055,"cid","4.45"
"528",44434051,"cid","4.75"
"529",9848305,"cid","5"
"530",10346217,"cid","5"
"531",44434018,"cid","5"
"532",44434052,"cid","5"
"533",44434053,"cid","5"
"534",44434054,"cid","5"
"535",44434056,"cid","5"
"536",44434078,"cid","5"
"537",44434086,"cid","5"
"538",44434114,"cid","5"
"539",44434118,"cid","5"
"540",44434119,"cid","5"
"541",44434122,"cid","5"
"542",44434124,"cid","5"
"543",44454368,"cid","5"
"544",44454397,"cid","5"
"545",11307383,"cid","10"
"546",44579906,"cid","10"
"547",44579908,"cid","10"
"548",56925446,"cid","10"
"549",56926265,"cid","10"
"550",56926267,"cid","10"
"551",56926357,"cid","10"
"552",56926358,"cid","10"
"553",56926359,"cid","10"
"554",56926781,"cid","10"
"555",130334831,"cid","10"
"556",134131774,"cid","10"
"557",134132240,"cid","10"
"558",134132251,"cid","10"
"559",134133857,"cid","10"
"560",134133930,"cid","10"
"561",134134063,"cid","10"
"562",134134815,"cid","10"
"563",134135055,"cid","10"
"564",134135347,"cid","10"
"565",134135797,"cid","10"
"566",134136233,"cid","10"
"567",134136725,"cid","10"
"568",134136784,"cid","10"
"569",134136871,"cid","10"
"570",134137838,"cid","10"
"571",134138116,"cid","10"
"572",134138171,"cid","10"
"573",134138466,"cid","10"
"574",134138883,"cid","10"
"575",134139382,"cid","10"
"576",134139480,"cid","10"
"577",134140129,"cid","10"
"578",134141493,"cid","10"
"579",134141756,"cid","10"
"580",134143164,"cid","10"
"581",134143505,"cid","10"
"582",134143924,"cid","10"
"583",134144486,"cid","10"
"584",134144741,"cid","10"
"585",134146011,"cid","10"
"586",134147273,"cid","10"
"587",134147504,"cid","10"
"588",134148301,"cid","10"
"589",134149645,"cid","10"
"590",134150398,"cid","10"
"591",134150401,"cid","10"
"592",134151002,"cid","10"
"593",134152233,"cid","10"
"594",134152283,"cid","10"
"595",134152883,"cid","10"
"596",134153114,"cid","10"
"597",134153494,"cid","10"
"598",134153760,"cid","10"
"599",134154153,"cid","10"
"600",134154632,"cid","10"
"601",134155011,"cid","10"
"602",134156157,"cid","10"
"603",134156980,"cid","10"
"604",134157396,"cid","10"
"605",134157658,"cid","10"
"606",73346227,"cid","20.893"
"607",73350846,"cid","25.1189"
"608",73352330,"cid","29.5121"
"609",73356869,"cid","30.1995"
"610",44454060,"cid",NA
"611",44454092,"cid",NA
"612",44454117,"cid",NA
"613",44454367,"cid",NA
"614",44454432,"cid",NA
"615",57398339,"cid","0.0009"
"616",57398341,"cid","0.0002"
"617",57401800,"cid","0.0005"
"618",57393073,"cid","0.0001"
"619",57401799,"cid","0.0003"
"620",57401801,"cid","0.0006"
"621",57391293,"cid","0.0004"
"622",57345599,"cid","0.0002"
"623",44576256,"cid","0.0007"
"624",56942242,"cid","0.0008"
"625",11584702,"cid","0.0001"
"626",56926893,"cid","0.0001"
"627",56926682,"cid","0.0001"
"628",56926680,"cid","0.0001"
"629",11664206,"cid","0.0001"
"630",11526745,"cid","0.0001"
"631",11527086,"cid","0.0001"
"632",11512561,"cid","0.0001"
"633",134138218,"cid","0.0001"
"634",134133037,"cid","0.0001"
"635",134142204,"cid","0.0001"
"636",134132670,"cid","0.0001"
"637",134133352,"cid","0.0001"
"638",134139279,"cid","0.0001"
"639",134138445,"cid","0.0001"
"640",56926462,"cid","0.0001"
"641",134143096,"cid","0.0001"
"642",134142839,"cid","0.0001"
"643",134142553,"cid","0.0001"
"644",56926461,"cid","0.0001"
"645",134148686,"cid","0.0001"
"646",134132152,"cid","0.0001"
"647",134145221,"cid","0.0001"
"648",134137202,"cid","0.0001"
"649",134137257,"cid","0.0001"
"650",134155282,"cid","0.0001"
"651",134153496,"cid","0.0001"
"652",134157569,"cid","0.0001"
"653",134155656,"cid","0.0001"
"654",134153654,"cid","0.0001"
"655",134143746,"cid","0.0001"
"656",134143635,"cid","0.0001"
"657",134145791,"cid","0.0001"
"658",134149719,"cid","0.0001"
